"node_name","node_id"
"pwun G101366 Chaozhou Sanbaimen power station Unit 2","pwun_idno_7866"
"pwun G103148 Guangdong Huilai 1","pwun_idno_7867"
"pwun G103149 Guangdong Huilai 2","pwun_idno_7868"
"pwun G103156 Guangdong Jinwan power station Unit 1","pwun_idno_7869"
"pwun G103157 Guangdong Jinwan power station Unit 2","pwun_idno_7870"
"pwun G104524 Huaneng Shantou power station Unit 3","pwun_idno_7871"
"pwun G109033 Shanwei Honghaiwan power station Unit 1","pwun_idno_7872"
"pwun G109034 Shanwei Honghaiwan power station Unit 2","pwun_idno_7873"
"pwun G102705 Fangchenggang Qisha 1","pwun_idno_7874"
"pwun G102706 Fangchenggang Qisha 2","pwun_idno_7875"
"pwun G108896 SDIC Qinzhou power station Unit 1","pwun_idno_7876"
"pwun G108897 SDIC Qinzhou power station Unit 2","pwun_idno_7877"
"pwun G102378 Dingzhou power station Unit 3","pwun_idno_7878"
"pwun G102379 Dingzhou power station Unit 4","pwun_idno_7879"
"pwun G104509 Huaneng Shang'an power station Unit 5","pwun_idno_7880"
"pwun G104510 Huaneng Shang'an power station Unit 6","pwun_idno_7881"
"pwun G104651 Huanghua Cangzhou power station Unit 3","pwun_idno_7882"
"pwun G104652 Huanghua Cangzhou power station Unit 4","pwun_idno_7883"
"pwun G108540 Renqiu power station Unit 1","pwun_idno_7884"
"pwun G108541 Renqiu power station Unit 2","pwun_idno_7885"
"pwun G111098 Xibaipo power station Unit 5","pwun_idno_7886"
"pwun G111099 Xibaipo power station Unit 6","pwun_idno_7887"
"pwun G111765 Zunhua-2 No 1","pwun_idno_7888"
"pwun G111766 Zunhua-2 No 2","pwun_idno_7889"
"pwun G104379 Huaneng Hegang power station Unit 3","pwun_idno_7890"
"pwun G109322 Shuangyashan-2 power station Unit 1","pwun_idno_7891"
"pwun G109323 Shuangyashan-2 power station Unit 2","pwun_idno_7892"
"pwun G102109 Datang Linzhou Unit 1","pwun_idno_7893"
"pwun G102110 Datang Linzhou Unit 2","pwun_idno_7894"
"pwun G102155 Datang Sanmenxia power station Unit 3","pwun_idno_7895"
"pwun G102156 Datang Sanmenxia power station Unit 4","pwun_idno_7896"
"pwun G103377 Guodian Shangqiu Minquan 1","pwun_idno_7897"
"pwun G103378 Guodian Shangqiu Minquan 2","pwun_idno_7898"
"pwun G103710 Hebi Fenghe-3 power station Unit 1","pwun_idno_7899"
"pwun G103711 Hebi Fenghe-3 power station Unit 2","pwun_idno_7900"
"pwun G104481 Huaneng Qinbei power station Unit 1","pwun_idno_7901"
"pwun G104482 Huaneng Qinbei power station Unit 2","pwun_idno_7902"
"pwun G104483 Huaneng Qinbei power station Unit 3","pwun_idno_7903"
"pwun G104484 Huaneng Qinbei power station Unit 4","pwun_idno_7904"
"pwun G105440 Kaifeng-2 power station Unit 1","pwun_idno_7905"
"pwun G105441 Kaifeng-2 power station Unit 2","pwun_idno_7906"
"pwun G106497 Luoyang Shouyangshan-3 power station Unit 1","pwun_idno_7907"
"pwun G106498 Luoyang Shouyangshan-3 power station Unit 2","pwun_idno_7908"
"pwun G107276 Nanyang Yahekou power station Unit 3","pwun_idno_7909"
"pwun G107277 Nanyang Yahekou power station Unit 4","pwun_idno_7910"
"pwun G111179 Xinxiang Baoshan power station Unit 1","pwun_idno_7911"
"pwun G111180 Xinxiang Baoshan power station Unit 2","pwun_idno_7912"
"pwun G111331 Yaomeng-2 power station Unit 1","pwun_idno_7913"
"pwun G111332 Yaomeng-2 power station Unit 2","pwun_idno_7914"
"pwun G101881 CPI Dabieshan power station Unit 1","pwun_idno_7915"
"pwun G101882 CPI Dabieshan power station Unit 2","pwun_idno_7916"
"pwun G103328 Guodian Jingmen power station Unit 6","pwun_idno_7917"
"pwun G103329 Guodian Jingmen power station Unit 7","pwun_idno_7918"
"pwun G104603 Huaneng Yingcheng power station Unit 2","pwun_idno_7919"
"pwun G111065 Xiangfan-2 power station Unit 1","pwun_idno_7920"
"pwun G111066 Xiangfan-2 power station Unit 2","pwun_idno_7921"
"pwun G104013 Huadian Changsha power station Unit 1","pwun_idno_7922"
"pwun G104014 Huadian Changsha power station Unit 2","pwun_idno_7923"
"pwun G101917 Dalate power station Unit 7","pwun_idno_7924"
"pwun G101918 Dalate power station Unit 8","pwun_idno_7925"
"pwun G113332 Jingneng Energy Shuangxin power station Unit 3","pwun_idno_7926"
"pwun G113333 Jingneng Energy Shuangxin power station Unit 4","pwun_idno_7927"
"pwun G101337 Changshu-2 power station Unit 1","pwun_idno_7928"
"pwun G101338 Changshu-2 power station Unit 2","pwun_idno_7929"
"pwun G101339 Changshu-2 power station Unit 3","pwun_idno_7930"
"pwun G103451 Guohua Taicang power station Unit 1","pwun_idno_7931"
"pwun G103452 Guohua Taicang power station Unit 2","pwun_idno_7932"
"pwun G104533 Huaneng Taicang power station Unit 3","pwun_idno_7933"
"pwun G104534 Huaneng Taicang power station Unit 4","pwun_idno_7934"
"pwun G107244 Jiangsu Nanre Thermal power station Unit 1","pwun_idno_7935"
"pwun G105111 Jiangsu Zhenjiang power station Unit 5","pwun_idno_7936"
"pwun G105112 Jiangsu Zhenjiang power station Unit 6","pwun_idno_7937"
"pwun G106289 Ligang-3 power station Unit 1","pwun_idno_7938"
"pwun G106290 Ligang-3 power station Unit 2","pwun_idno_7939"
"pwun G106291 Ligang-3 power station Unit 3","pwun_idno_7940"
"pwun G106292 Ligang-3 power station Unit 4","pwun_idno_7941"
"pwun G111256 Xuzhou Huaimei power station Unit 3","pwun_idno_7942"
"pwun G111257 Xuzhou Huaimei power station Unit 4","pwun_idno_7943"
"pwun G111311 Yangzhou-2 power station Unit 3","pwun_idno_7944"
"pwun G111312 Yangzhou-2 power station Unit 4","pwun_idno_7945"
"pwun G101312 Changchun Southeast 1","pwun_idno_7946"
"pwun G101313 Changchun Southeast 2","pwun_idno_7947"
"pwun G103437 Guodian Zhuanghe power station Unit 1","pwun_idno_7948"
"pwun G103438 Guodian Zhuanghe power station Unit 2","pwun_idno_7949"
"pwun G105545 Kangping power station Unit 1","pwun_idno_7950"
"pwun G105546 Kangping power station Unit 2","pwun_idno_7951"
"pwun G111451 Yuanyang Lake 1","pwun_idno_7952"
"pwun G106334 Linyou Waste Coal Power Station Unit 1","pwun_idno_7953"
"pwun G106335 Linyou Waste Coal Power Station Unit 2","pwun_idno_7954"
"pwun G101490 Chiping Haoji 1","pwun_idno_7955"
"pwun G101491 Chiping Haoji 2","pwun_idno_7956"
"pwun G101492 Chiping Haoji 3","pwun_idno_7957"
"pwun G101493 Chiping Haoji 4","pwun_idno_7958"
"pwun G102019 Datang Binzhou 1","pwun_idno_7959"
"pwun G102020 Datang Binzhou 2","pwun_idno_7960"
"pwun G103295 Guodian Feixian power station Unit 1","pwun_idno_7961"
"pwun G103296 Guodian Feixian power station Unit 2","pwun_idno_7962"
"pwun G104157 Huadian Weifang power station Unit 3","pwun_idno_7963"
"pwun G104158 Huadian Weifang power station Unit 4","pwun_idno_7964"
"pwun G106330 Linyi-2 power station Unit 1","pwun_idno_7965"
"pwun G106331 Linyi-2 power station Unit 2","pwun_idno_7966"
"pwun G110692 Waigaoqiao-2 power station Unit 1","pwun_idno_7967"
"pwun G110693 Waigaoqiao-2 power station Unit 2","pwun_idno_7968"
"pwun G102243 Datong-2 power station Unit 10","pwun_idno_7969"
"pwun G102251 Datong-2 power station Unit 9","pwun_idno_7970"
"pwun G104177 Huadian Xinzhou Guangyu power station Unit 3","pwun_idno_7971"
"pwun G104178 Huadian Xinzhou Guangyu power station Unit 4","pwun_idno_7972"
"pwun G105165 Jiexiu Chongguang 1","pwun_idno_7973"
"pwun G105166 Jiexiu Chongguang 2","pwun_idno_7974"
"pwun G105255 Jinneng Guojin power station Unit 1","pwun_idno_7975"
"pwun G105256 Jinneng Guojin power station Unit 2","pwun_idno_7976"
"pwun G106307 Lingshi Qiguang power station Unit 1","pwun_idno_7977"
"pwun G106308 Lingshi Qiguang power station Unit 2","pwun_idno_7978"
"pwun G106340 Lishi power station Unit 1","pwun_idno_7979"
"pwun G106341 Lishi power station Unit 2","pwun_idno_7980"
"pwun G106470 Lüliang Pangpangta power plant Unit 1","pwun_idno_7981"
"pwun G106471 Lüliang Pangpangta power plant Unit 2","pwun_idno_7982"
"pwun G107470 Ningwu Gangue power station Unit 1","pwun_idno_7983"
"pwun G107471 Ningwu Gangue power station Unit 2","pwun_idno_7984"
"pwun G109041 Shanxi Guojin 1","pwun_idno_7985"
"pwun G109042 Shanxi Guojin 2","pwun_idno_7986"
"pwun G109059 Shanxi Yuguang power station Unit 3","pwun_idno_7987"
"pwun G109060 Shanxi Yuguang power station Unit 4","pwun_idno_7988"
"pwun G109063 Shanxi Zhaoguang power station Unit 3","pwun_idno_7989"
"pwun G109064 Shanxi Zhaoguang power station Unit 4","pwun_idno_7990"
"pwun G109103 Shendong Hequ power station 1","pwun_idno_7991"
"pwun G109104 Shendong Hequ power station 2","pwun_idno_7992"
"pwun G110268 Tongmei Shuonan Gangue power station Unit 1","pwun_idno_7993"
"pwun G110269 Tongmei Shuonan Gangue power station Unit 2","pwun_idno_7994"
"pwun G110275 Tongmei Yongji power station Unit 10","pwun_idno_7995"
"pwun G110276 Tongmei Yongji power station Unit 11","pwun_idno_7996"
"pwun G110285 Tongua Xuangang 1","pwun_idno_7997"
"pwun G110286 Tongua Xuangang 2","pwun_idno_7998"
"pwun G111092 Xiaoyi Xinyang Unit 1","pwun_idno_7999"
"pwun G111093 Xiaoyi Xinyang Unit 2","pwun_idno_8000"
"pwun G111285 Yanggao power station Unit 1","pwun_idno_8001"
"pwun G111286 Yanggao power station Unit 2","pwun_idno_8002"
"pwun G101396 Chengdu Jintang power station Unit 1 （61）","pwun_idno_8003"
"pwun G101397 Chengdu Jintang power station Unit 2 （62）","pwun_idno_8004"
"pwun G113671 Huadian Tianjin Nangang Cogen unit 1","pwun_idno_8005"
"pwun G113672 Huadian Tianjin Nangang Cogen unit 2","pwun_idno_8006"
"pwun G113673 Huadian Tianjin Nangang Cogen unit 3","pwun_idno_8007"
"pwun G113231 Junliangcheng power station Unit 11","pwun_idno_8008"
"pwun G107780 Panshan power station Unit 3","pwun_idno_8009"
"pwun G107781 Panshan power station Unit 4","pwun_idno_8010"
"pwun G104442 Huaneng Luntai 1","pwun_idno_8011"
"pwun G104443 Huaneng Luntai 2","pwun_idno_8012"
"pwun G108374 Qiya Smelter 1","pwun_idno_8013"
"pwun G108376 Qiya Smelter 2","pwun_idno_8014"
"pwun G108377 Qiya Smelter 3","pwun_idno_8015"
"pwun G108378 Qiya Smelter 4","pwun_idno_8016"
"pwun G108379 Qiya Smelter 5","pwun_idno_8017"
"pwun G111716 Shenhua Zhundong Wucaiwan power station Unit 1","pwun_idno_8018"
"pwun G111715 Shenhua Zhundong Wucaiwan power station Unit 2","pwun_idno_8019"
"pwun G111028 Datang Wushashan power station Unit 1","pwun_idno_8020"
"pwun G111029 Datang Wushashan power station Unit 2","pwun_idno_8021"
"pwun G111030 Datang Wushashan power station Unit 3","pwun_idno_8022"
"pwun G111031 Datang Wushashan power station Unit 4","pwun_idno_8023"
"pwun G103475 Guohua Zhoushan power station Unit 4","pwun_idno_8024"
"pwun G106157 Lanxi power station Unit 1","pwun_idno_8025"
"pwun G106158 Lanxi power station Unit 2","pwun_idno_8026"
"pwun G106159 Lanxi power station Unit 3","pwun_idno_8027"
"pwun G106160 Lanxi power station Unit 4","pwun_idno_8028"
"pwun G111659 Zheneng Yueqing power station Unit 1","pwun_idno_8029"
"pwun G111660 Zheneng Yueqing power station Unit 2","pwun_idno_8030"
"pwun G101730 CPI Chifeng Daban power station Unit 1","pwun_idno_8031"
"pwun G101731 CPI Chifeng Daban power station Unit 2","pwun_idno_8032"
"pwun G104236 Huainan Tianji power station Unit 1","pwun_idno_8033"
"pwun G104237 Huainan Tianji power station Unit 2","pwun_idno_8034"
"pwun G109762 Suzhou Huiyuan power station Unit 5","pwun_idno_8035"
"pwun G109763 Suzhou Huiyuan power station Unit 6","pwun_idno_8036"
"pwun G101547 Chongqing Shizhu 1","pwun_idno_8037"
"pwun G101548 Chongqing Shizhu 2","pwun_idno_8038"
"pwun G109328 Shuijiang Zutuan power station Unit 1","pwun_idno_8039"
"pwun G102093 Datang Jingtai 1","pwun_idno_8040"
"pwun G102094 Datang Jingtai 2","pwun_idno_8041"
"pwun G102935 Gansu Baiyin 1","pwun_idno_8042"
"pwun G102936 Gansu Baiyin 2","pwun_idno_8043"
"pwun G102937 Gansu Chongxin power station Unit 1","pwun_idno_8044"
"pwun G103435 Guodian Yuzhong-2 power station Unit 1","pwun_idno_8045"
"pwun G103436 Guodian Yuzhong-2 power station Unit 2","pwun_idno_8046"
"pwun G105161 Jiayuguan Aluminum power station Unit 1","pwun_idno_8047"
"pwun G105162 Jiayuguan Aluminum power station Unit 2","pwun_idno_8048"
"pwun G105163 Jiayuguan Aluminum power station Unit 3","pwun_idno_8049"
"pwun G105164 Jiayuguan Aluminum power station Unit 4","pwun_idno_8050"
"pwun G105300 Jisco-2 power station Unit 1","pwun_idno_8051"
"pwun G105301 Jisco-2 power station Unit 2","pwun_idno_8052"
"pwun G111039 Wuwei Cogen 1","pwun_idno_8053"
"pwun G111040 Wuwei Cogen 2","pwun_idno_8054"
"pwun G103301 Guodian Guangdong Zhaoqing Dawang cogeneration power plant Unit 1","pwun_idno_8055"
"pwun G103302 Guodian Guangdong Zhaoqing Dawang cogeneration power plant Unit 2","pwun_idno_8056"
"pwun G104100 Huadian Nanxiong power station Unit 1","pwun_idno_8057"
"pwun G104101 Huadian Nanxiong power station Unit 2","pwun_idno_8058"
"pwun G100436 Baise Smelter 1","pwun_idno_8059"
"pwun G100437 Baise Smelter 2","pwun_idno_8060"
"pwun G107992 Guangxi Hualei power station Unit 1","pwun_idno_8061"
"pwun G107993 Guangxi Hualei power station Unit 2","pwun_idno_8062"
"pwun G107994 Guangxi Hualei power station Unit 3","pwun_idno_8063"
"pwun G103168 Guangxi Luzhai 1","pwun_idno_8064"
"pwun G103169 Guangxi Luzhai 2","pwun_idno_8065"
"pwun G104033 Huadian Guigang power station Unit 1","pwun_idno_8066"
"pwun G104034 Huadian Guigang power station Unit 2","pwun_idno_8067"
"pwun G105230 Jingxi Xinfa Aluminum power station Unit 4","pwun_idno_8068"
"pwun G114503 Qingshuihe captive power station unit 1","pwun_idno_8069"
"pwun G114504 Qingshuihe captive power station unit 2","pwun_idno_8070"
"pwun G111134 Xingyi Zhengluwan 1","pwun_idno_8071"
"pwun G111135 Xingyi Zhengluwan 2","pwun_idno_8072"
"pwun G111137 Xingyi Zhengluwan 4","pwun_idno_8073"
"pwun G113439 Xingyi Zhengluwan 5","pwun_idno_8074"
"pwun G111665 Zhenfeng unit 1","pwun_idno_8075"
"pwun G111666 Zhenfeng unit 2","pwun_idno_8076"
"pwun G111667 Zhenfeng unit 4","pwun_idno_8077"
"pwun G111668 Zhenfeng unit 5","pwun_idno_8078"
"pwun G103557 Hainan Southwest 1","pwun_idno_8079"
"pwun G103558 Hainan Southwest 2","pwun_idno_8080"
"pwun G104371 Huaneng Hainan East power station Unit 3","pwun_idno_8081"
"pwun G104372 Huaneng Hainan East power station Unit 4","pwun_idno_8082"
"pwun G100549 Baoding Northwest Suberb Cogen unit 1","pwun_idno_8083"
"pwun G100550 Baoding Northwest Suberb Cogen unit 2","pwun_idno_8084"
"pwun G112857 Cangzhou Yundong Cogen power station Unit 1","pwun_idno_8085"
"pwun G112858 Cangzhou Yundong Cogen power station Unit 2","pwun_idno_8086"
"pwun G103354 Guodian Langfang 1","pwun_idno_8087"
"pwun G103355 Guodian Langfang 2","pwun_idno_8088"
"pwun G103613 Handan Eastern Outskirt Cogen Power Station unit 1","pwun_idno_8089"
"pwun G103614 Handan Eastern Outskirt Cogen Power Station unit 2","pwun_idno_8090"
"pwun G108359 Jingneng Qinhuangdao power station Unit 1","pwun_idno_8091"
"pwun G108360 Jingneng Qinhuangdao power station Unit 2","pwun_idno_8092"
"pwun G111725 Jingneng Zhuozhou power station Unit 1","pwun_idno_8093"
"pwun G111726 Jingneng Zhuozhou power station Unit 2","pwun_idno_8094"
"pwun G109932 Tangshan Beijiao 1","pwun_idno_8095"
"pwun G109933 Tangshan Beijiao 2","pwun_idno_8096"
"pwun G109941 Tangshan West-2 No 1","pwun_idno_8097"
"pwun G109942 Tangshan West-2 No 2","pwun_idno_8098"
"pwun G111118 Xingtai Cogen Unit 1","pwun_idno_8099"
"pwun G111119 Xingtai Cogen Unit 2","pwun_idno_8100"
"pwun G103373 Guodian Pingnan power station Unit 1","pwun_idno_8101"
"pwun G103374 Guodian Pingnan power station Unit 2","pwun_idno_8102"
"pwun G104032 Huadian Fulaerji-1 power station Unit 10","pwun_idno_8103"
"pwun G104320 Huaneng Daqing power station Unit 1","pwun_idno_8104"
"pwun G104321 Huaneng Daqing power station Unit 2","pwun_idno_8105"
"pwun G104592 Huaneng Yichun power station Unit 1","pwun_idno_8106"
"pwun G104593 Huaneng Yichun power station Unit 2","pwun_idno_8107"
"pwun G101746 CPI Minsheng Unit 1","pwun_idno_8108"
"pwun G101747 CPI Minsheng Unit 2","pwun_idno_8109"
"pwun G104454 Huaneng Luoyang power station Unit 3","pwun_idno_8110"
"pwun G104455 Huaneng Luoyang power station Unit 4","pwun_idno_8111"
"pwun G104462 Huaneng Mianchi power station Unit 1","pwun_idno_8112"
"pwun G104463 Huaneng Mianchi power station Unit 2","pwun_idno_8113"
"pwun G104711 Jingmei Huazhou power station Unit 1","pwun_idno_8114"
"pwun G104712 Jingmei Huazhou power station Unit 2","pwun_idno_8115"
"pwun G104407 Huaneng Jingmen 1","pwun_idno_8116"
"pwun G104408 Huaneng Jingmen 2","pwun_idno_8117"
"pwun G109293 Shiyan cogen unit 1","pwun_idno_8118"
"pwun G109294 Shiyan cogen unit 2","pwun_idno_8119"
"pwun G111374 Yichang Xiaoting power station Unit 1","pwun_idno_8120"
"pwun G111375 Yichang Xiaoting power station Unit 2","pwun_idno_8121"
"pwun G101726 Baiyinhua Industrial Park Captive Power Station Unit 1","pwun_idno_8122"
"pwun G101727 Baiyinhua Industrial Park Captive Power Station Unit 2","pwun_idno_8123"
"pwun G112059 Baotou Aluminum power station Unit 4","pwun_idno_8124"
"pwun G112061 Baotou Aluminum power station Unit 5","pwun_idno_8125"
"pwun G103507 Guyang Jinshan Cogen Unit 1","pwun_idno_8126"
"pwun G103508 Guyang Jinshan Cogen Unit 2","pwun_idno_8127"
"pwun G105214 Jingneng Energy Jining Cogen unit 1","pwun_idno_8128"
"pwun G105215 Jingneng Energy Jining Cogen unit 2","pwun_idno_8129"
"pwun G105542 Kangbashi power station Unit 1","pwun_idno_8130"
"pwun G105543 Kangbashi power station Unit 2","pwun_idno_8131"
"pwun G105685 Keyouzhongqi 2","pwun_idno_8132"
"pwun G109107 Shengle Cogen Power Plant Unit 1","pwun_idno_8133"
"pwun G109108 Shengle Cogen Power Plant Unit 2","pwun_idno_8134"
"pwun G101787 CR Changzhou power station Unit 1","pwun_idno_8135"
"pwun G101788 CR Changzhou power station Unit 2","pwun_idno_8136"
"pwun G111570 Zhangjiagang Shazhou power station Unit 1","pwun_idno_8137"
"pwun G111571 Zhangjiagang Shazhou power station Unit 2","pwun_idno_8138"
"pwun G111689 Zhongneng Polysilicon 1","pwun_idno_8139"
"pwun G112761 Ganneng Fengcheng Power Plant Unit 5","pwun_idno_8140"
"pwun G112762 Ganneng Fengcheng Power Plant Unit 6","pwun_idno_8141"
"pwun G103306 Guodian Huangjinbu power station Unit 1","pwun_idno_8142"
"pwun G103307 Guodian Huangjinbu power station Unit 2","pwun_idno_8143"
"pwun G103275 Guodian Changchun power station Unit 3","pwun_idno_8144"
"pwun G103276 Guodian Changchun power station Unit 4","pwun_idno_8145"
"pwun G100758 Benxi Cogen 1","pwun_idno_8146"
"pwun G100759 Benxi Cogen 2","pwun_idno_8147"
"pwun G101357 Chaoyang GDP power station Unit 3","pwun_idno_8148"
"pwun G101358 Chaoyang GDP power station Unit 4","pwun_idno_8149"
"pwun G101929 Dalian ETDC power station Unit 5","pwun_idno_8150"
"pwun G101930 Dalian ETDC power station Unit 6","pwun_idno_8151"
"pwun G101963 Dangtang Shendong power station Unit 1","pwun_idno_8152"
"pwun G101964 Dangtang Shendong power station Unit 2","pwun_idno_8153"
"pwun G102076 Datang Huludao Unit 1","pwun_idno_8154"
"pwun G102077 Datang Huludao Unit 2","pwun_idno_8155"
"pwun G112178 Huaneng Dalian-2 power station unit 3","pwun_idno_8156"
"pwun G112179 Huaneng Dalian-2 power station unit 4","pwun_idno_8157"
"pwun G107771 Panjin Xinli 1","pwun_idno_8158"
"pwun G107772 Panjin Xinli 2","pwun_idno_8159"
"pwun G101743 CPI Linhe Power Station Unit 1","pwun_idno_8160"
"pwun G101744 CPI Linhe Power Station Unit 2","pwun_idno_8161"
"pwun G101745 CPI Linhe Power Station Unit 3","pwun_idno_8162"
"pwun G101785 CPI Zhongwei Cogen power station Unit 1","pwun_idno_8163"
"pwun G101786 CPI Zhongwei Cogen power station Unit 2","pwun_idno_8164"
"pwun G103406 Shenery Wuzhong power station Unit 1","pwun_idno_8165"
"pwun G103407 Shenery Wuzhong power station Unit 2","pwun_idno_8166"
"pwun G111226 Xixia Ningxia Power Station Unit 3","pwun_idno_8167"
"pwun G111227 Xixia Ningxia Power Station Unit 4","pwun_idno_8168"
"pwun G104561 Huaneng Xining power station Unit 1","pwun_idno_8169"
"pwun G104562 Huaneng Xining power station Unit 2","pwun_idno_8170"
"pwun G102015 Datang Binchang power station Unit 1","pwun_idno_8171"
"pwun G102016 Datang Binchang power station Unit 2","pwun_idno_8172"
"pwun G102224 Datang Yan’An Power Plant Unit 1","pwun_idno_8173"
"pwun G102225 Datang Yan’An Power Plant Unit 2","pwun_idno_8174"
"pwun G102830 Fuping Cogen Power Plant unit 1","pwun_idno_8175"
"pwun G102831 Fuping Cogen Power Plant unit 2","pwun_idno_8176"
"pwun G110786 Huaneng Weinan cogeneration power station Unit 1","pwun_idno_8177"
"pwun G110787 Huaneng Weinan cogeneration power station Unit 2","pwun_idno_8178"
"pwun G106811 Meixin captive power station Unit 1","pwun_idno_8179"
"pwun G106812 Meixin captive power station Unit 2","pwun_idno_8180"
"pwun G106813 Meixin captive power station Unit 3","pwun_idno_8181"
"pwun G106814 Meixin captive power station Unit 4","pwun_idno_8182"
