"node_name","node_id","prod_type","prod_subtype","coal_brand","coal_group","year","prod_capa_Mt","total_cash_cost_ex_transp","c1_cash_cost_ex_transp","price_ex_transp","price_usd_pt","c1cashcost_usd_pt","mining_cost_usd_pt","coal_prep_cost_usd_pt","overhead_cost_usd_pt","port_cost_usd_pt","transp_cost_usd_pt","royalties_usd_pt","CV_cost_premium"
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2018,1.73,72.7,66.8,157.3,174.96882,84.44892,51.0524,5.1013,12.99887,4.53449,10.76185,5.85366,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2019,1.59,71.8,66.2,150.8,167.76714,83.2098,52.52972,4.88536,11.14587,4.34255,10.30631,5.61202,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2020,1.53,71,66,129.9,146.86214,83.0119,52.40478,4.87374,11.11936,4.33222,10.2818,4.98349,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2021,1.53,73.3,68.1,136.4,153.82213,85.5179165848559,53.9868160197025,5.02087353925743,11.4550371273736,4.46300666223476,10.5921934714381,5.19606,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2022,1.51,74.5,69.4,133.5,151.1403,87.0663080136281,54.9643052580165,5.11178961119921,11.6624425591726,4.54380484758287,10.7839762035636,5.11308,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2023,1.48,76.4,71.5,128,146.15975,89.5874951132656,56.5559126312224,5.25980353630013,12.0001520572118,4.67538211078128,11.0962447777499,4.96703,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2024,1.44,78.8,73.9,125,143.60645,92.5917008976211,58.4524344075137,5.4361920617008,12.4025686872381,4.83216465442121,11.4683410867474,4.89816,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2025,1.38,80.3,75.5,122.1,141.05315,94.4435349155735,59.6214830956639,5.54491590293482,12.6506200609828,4.92880794750963,11.6977079084823,4.82156,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2026,1.32,81.9,77,124.6,143.87422,96.332405613885,60.8139127575772,5.65581422099352,12.9036324622025,5.02738410645983,11.931662066652,4.90619,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2027,1.27,83.6,78.6,127.1,146.7517,98.2590537261625,62.0301910127286,5.76893050541337,13.1617051114465,5.12793178858901,12.170295307985,4.99252,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2028,1.22,85.3,80.2,129.7,149.68673,100.224234800686,63.2707948329833,5.88430911552165,13.4249392136755,5.23049042436081,12.4137012141447,5.08057,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2029,1.17,87.1,81.9,132.3,152.68047,102.228719496699,64.5362107296428,6.00199529783207,13.6934379979489,5.335100232848,12.6619752384276,5.17038,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","PCI","FOB PCI","PCI",2030,1.12,88.8,83.6,135,155.73408,104.273293886633,65.8269349442357,6.12203520378872,13.9673067579079,5.44180223750497,12.9152147431961,5.26199,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2015,0.56,71.3,67.7,80.5,99.24522,86.40276,49.16349,6.2452,14.61378,4.81773,11.56255,3.61972,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2016,0.29,59.9,56.1,91.2,108.51896,73.39106,42.09967,5.64419,10.68633,4.36484,10.59603,3.85762,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2017,0.88,79,73.4,150.3,167.58099,90.72762,56.75291,5.54659,13.45973,4.43727,10.53113,5.61907,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2018,1.08,79.5,73,176.8,194.4098,90.68822,56.72489,5.66811,12.99887,4.53449,10.76185,6.43689,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2019,1.26,78.8,72.6,169.4,186.4401,89.58926,58.36635,5.42818,11.14587,4.34255,10.30631,6.17221,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2020,1.25,77.9,72.4,146.2,163.18015,89.37618,58.22753,5.41527,11.11936,4.33222,10.2818,5.47303,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2021,1.25,80.4,74.7,153.5,170.91347,92.0743288103293,59.9853511330028,5.57875065143059,11.4550371273736,4.46300666223476,10.5921934714381,5.7088,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2022,1.23,81.7,76.1,150.3,167.93366,93.7414319915202,61.0714444722924,5.67976390890871,11.6624425591726,4.54380484758287,10.7839762035636,5.61688,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2023,1.19,83.8,78.3,144.3,162.39973,96.4559163481474,62.8399017339549,5.84423566844947,12.0001520572118,4.67538211078128,11.0962447777499,5.45423,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2024,1.14,86.4,81,140.9,159.56273,99.6904371719783,64.9471541953543,6.04020854821729,12.4025686872381,4.83216465442121,11.4683410867474,5.37685,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2025,1.06,88,82.7,137.8,156.72573,101.684245915418,66.2460972792614,6.16101271918163,12.6506200609828,4.92880794750963,11.6977079084823,5.29174,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2026,0.99,89.8,84.4,140.6,159.86024,103.717930833726,67.5710192248467,6.28423297356527,12.9036324622025,5.02738410645983,11.931662066652,5.38577,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2027,0.92,91.6,86.1,143.4,163.05744,105.7922894504,68.9224396093434,6.40991763303656,13.1617051114465,5.12793178858901,12.170295307985,5.48169,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2028,0.87,93.5,87.9,146.3,166.31859,107.908135239409,70.3008884015304,6.53811598569731,13.4249392136755,5.23049042436081,12.4137012141447,5.57952,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2029,0.81,95.4,89.7,149.3,169.64497,110.066297944197,71.7069061695608,6.66887830541123,13.6934379979489,5.335100232848,12.6619752384276,5.67932,NA
"mine Hebei KSOE","mine_idno_27","Metallurgical","SCC","FOB SCC","SCC",2030,0.75,97.3,91.6,152.3,173.03786,112.267623903081,73.1410442929521,6.80225587151947,13.9673067579079,5.44180223750497,12.9152147431961,5.7811,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2015,17.48,53.6,51.2,51,69.69648,77.95117,44.24714,2.70997,14.61378,4.81773,11.56255,2.41208,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2016,18.34,43.2,40.8,54.9,72.24564,66.07679,37.8897,2.53989,10.68633,4.36484,10.59603,2.46839,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2017,15.89,59.8,56.7,76.5,93.77436,82.00171,51.07762,2.49597,13.45973,4.43727,10.53113,3.10905,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2018,14.75,59.5,56.3,78.9,96.58466,81.89827,51.0524,2.55065,12.99887,4.53449,10.76185,3.19984,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2019,10.02,58.7,55.8,71.3,88.2985,80.76712,52.52972,2.44268,11.14587,4.34255,10.30631,2.93846,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2020,9.78,58.5,55.6,68.8,85.77789,80.57502,52.40478,2.43687,11.11936,4.33222,10.2818,2.86215,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2021,9.78,60.7,57.6,75.4,92.85578,83.0074798152272,53.9868160197025,2.51043676962871,11.4550371273736,4.46300666223476,10.5921934714381,3.07637,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2022,9.65,61.8,58.8,72.2,89.88951,84.5104184409819,54.9643052580165,2.55588957264619,11.6624425591726,4.54380484758287,10.7839762035636,2.98612,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2023,9.39,63.8,60.8,72.4,90.5335,86.9575933451155,56.5559126312224,2.62990176815006,12.0001520572118,4.67538211078128,11.0962447777499,3.00713,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2024,10.05,66.1,63.2,68.6,87.20002,89.8736103271523,58.4524344075137,2.71809057046885,12.4025686872381,4.83216465442121,11.4683410867474,2.91098,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2025,9.52,67.5,64.7,64.9,83.86654,91.6710825336953,59.6214830956639,2.77245238187823,12.6506200609828,4.92880794750963,11.6977079084823,2.81098,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2026,8.56,69.1,66.2,66.2,85.54388,93.5045041843692,60.8139127575772,2.82790142951579,12.9036324622025,5.02738410645983,11.931662066652,2.8613,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2027,7.25,70.6,67.7,67.6,87.25475,95.3745942680564,62.0301910127286,2.8844594581061,13.1617051114465,5.12793178858901,12.170295307985,2.91263,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2028,6.92,72.3,69.3,69,88.99985,97.2820861534177,63.2707948329833,2.94214864726823,13.4249392136755,5.23049042436081,12.4137012141447,2.96498,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2029,5.36,73.9,70.9,70.4,90.77984,99.2277278764857,64.5362107296428,3.00099162021358,13.6934379979489,5.335100232848,12.6619752384276,3.01838,NA
"mine Hebei KSOE","mine_idno_27","Thermal","Anthracite","FOB 6500","Thermal_6500",2030,5.05,75.6,72.5,71.9,92.59544,101.212282434016,65.8269349442357,3.06101145261786,13.9673067579079,5.44180223750497,12.9152147431961,3.07285,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2015,11.04,69.2,64.8,105.2,123.97623,83.56806,54.86858,7.49425,11.82496,4.81773,11.56255,4.36165,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2016,10.91,56.9,52.2,118.3,135.61108,69.53953,46.06571,6.77303,8.73992,4.36484,10.59603,4.67038,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2017,10.43,76.3,69.4,192.3,209.58717,86.74646,61.31636,6.65591,10.80579,4.43727,10.53113,6.87925,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2018,9.42,78.1,70.2,225.4,243.01225,87.87578,61.34262,6.80173,11.43508,4.53449,10.76185,7.89497,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2019,12.35,77,69.5,216.1,233.05013,86.4526,62.89555,6.51382,9.39437,4.34255,10.30631,7.57051,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2020,11.42,76,69.3,186.9,203.90299,86.23033,62.74596,6.49833,9.37203,4.33222,10.2818,6.69472,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2021,11.42,78.6,71.6,196.2,213.56622,89.0448405016701,64.6401849855717,6.69450487577689,9.6549607417992,4.46300666223476,10.5921934714381,6.98838,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2022,11.42,80,73.1,192.2,209.84277,90.7838361747336,65.8105640731203,6.81571250432772,9.82977854613912,4.54380484758287,10.7839762035636,6.87415,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2023,11.42,82.2,75.5,184.8,202.9278,93.61536734868,67.7162472991099,7.01307851948717,10.1144146415522,4.67538211078128,11.0962447777499,6.67008,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2024,11.16,84.9,78.3,180.7,199.3828,96.989373726323,69.9870208432496,7.24825244201337,10.4535837791281,4.83216465442121,11.4683410867474,6.57145,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2025,11.16,86.6,80.1,176.9,195.83781,99.069161200849,71.3867612601146,7.39321749085363,10.6626554547107,4.92880794750963,11.6977079084823,6.4651,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2026,11.16,88.5,81.9,180.4,199.75457,101.190544424866,72.8144964853169,7.54108184067071,10.8759085638049,5.02738410645983,11.931662066652,6.5826,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2027,11.14,90.4,83.7,184.1,203.74966,103.354355313363,74.2707864150231,7.69190347748411,11.093426735081,5.12793178858901,12.170295307985,6.70246,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2028,10.83,92.4,85.6,187.8,207.82465,105.561442419631,75.7562021433237,7.84574154703381,11.3152952697826,5.23049042436081,12.4137012141447,6.82471,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2029,10.79,94.4,87.5,191.6,211.98114,107.812671268023,77.2713261861899,8.00265637797446,11.5416011751783,5.335100232848,12.6619752384276,6.9494,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","HCC","FOB HCC","HCC",2030,10.71,96.5,89.4,195.5,216.22077,110.108924693384,78.8167527099138,8.16270950553396,11.7724331986818,5.44180223750497,12.9152147431961,7.07659,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2015,5.34,65.1,61.4,80.5,99.24522,80.17426,45.72382,6.2452,11.82496,4.81773,11.56255,3.61972,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2016,3.82,54.3,50.4,91.2,108.51896,67.73307,38.3881,5.64419,8.73992,4.36484,10.59603,3.85762,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2017,2.77,70.7,65.1,150.3,167.58099,82.41775,51.09697,5.54659,10.80579,4.43727,10.53113,5.61907,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2018,2.37,72.3,65.9,176.8,194.4098,83.51838,51.11885,5.66811,11.43508,4.53449,10.76185,6.43689,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2019,0.86,71.1,64.9,169.4,186.4401,81.88437,52.41296,5.42818,9.39437,4.34255,10.30631,6.17221,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2020,0.79,70.2,64.7,146.2,163.18015,81.68962,52.2883,5.41527,9.37203,4.33222,10.2818,5.47303,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2021,0.79,72.5,66.8,153.5,170.91347,84.1557204072034,53.8668191154513,5.57875065143059,9.6549607417992,4.46300666223476,10.5921934714381,5.7088,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2022,0.79,73.6,68,150.3,167.93366,85.6794497678877,54.8421367276002,5.67976390890871,9.82977854613912,4.54380484758287,10.7839762035636,5.61688,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2023,0.79,75.5,70,144.3,162.39973,88.1604832811244,56.4302060825915,5.84423566844947,10.1144146415522,4.67538211078128,11.0962447777499,5.45423,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2024,0.77,77.8,72.5,140.9,159.56273,91.1168299989062,58.322521009629,6.04020854821729,10.4535837791281,4.83216465442121,11.4683410867474,5.37685,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2025,0.77,79.3,74,137.8,156.72573,92.9391665988842,59.4889714298216,6.16101271918163,10.6626554547107,4.92880794750963,11.6977079084823,5.29174,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2026,0.77,80.9,75.5,140.6,159.86024,94.797949930862,60.6787508584181,6.28423297356527,10.8759085638049,5.02738410645983,11.931662066652,5.38577,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2027,0.77,82.5,77,143.4,163.05744,96.693908929479,61.8923258755863,6.40991763303656,11.093426735081,5.12793178858901,12.170295307985,5.48169,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2028,0.75,84.2,78.6,146.3,166.31859,98.6277871080688,63.1301723930981,6.53811598569731,11.3152952697826,5.23049042436081,12.4137012141447,5.57952,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2029,0.75,85.9,80.3,149.3,169.64497,100.60034285023,64.3927758409599,6.66887830541123,11.5416011751783,5.335100232848,12.6619752384276,5.67932,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Metallurgical","SCC","FOB SCC","SCC",2030,0.74,87.7,81.9,152.3,173.03786,102.612349707235,65.6806313577792,6.80225587151947,11.7724331986818,5.44180223750497,12.9152147431961,5.7811,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2015,3.11,47.7,45.3,51,69.69648,72.06665,41.15144,2.70997,11.82496,4.81773,11.56255,2.41208,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2016,2.88,37.9,35.5,55.8,72.24564,59.97719,34.54929,2.53989,8.73992,4.36484,9.78326,2.46839,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2017,2.9,52,48.9,76.9,93.77436,73.78412,45.98727,2.49597,10.80579,4.43727,10.05782,3.10905,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2018,3.05,52.8,49.6,78.9,96.58466,75.28904,46.00697,2.55065,11.43508,4.53449,10.76185,3.19984,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2019,3.21,51.6,48.7,71.3,88.2985,73.65758,47.17167,2.44268,9.39437,4.34255,10.30631,2.93846,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2020,2.96,51.4,48.5,68.8,85.77789,73.48239,47.05947,2.43687,9.37203,4.33222,10.2818,2.86215,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2021,2.96,53.4,50.3,75.4,92.85578,75.7007287079166,48.4801412979664,2.51043676962871,9.6549607417992,4.46300666223476,10.5921934714381,3.07637,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2022,2.96,54.4,51.4,72.2,89.88951,77.0713669918186,49.3579178218868,2.55588957264619,9.82977854613912,4.54380484758287,10.7839762035636,2.98612,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2023,2.96,56.2,53.2,72.4,90.5335,79.3031341258811,50.7871801210171,2.62990176815006,10.1144146415522,4.67538211078128,11.0962447777499,3.00713,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2024,2.9,58.2,55.3,68.6,87.20002,81.962467564729,52.4902656324372,2.71809057046885,10.4535837791281,4.83216465442121,11.4683410867474,2.91098,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2025,2.9,59.4,56.6,64.9,83.86654,83.6017169160235,53.5400709450859,2.77245238187823,10.6626554547107,4.92880794750963,11.6977079084823,2.81098,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2026,2.9,60.8,58,66.2,85.54388,85.2737512543441,54.6108723639877,2.82790142951579,10.8759085638049,5.02738410645983,11.931662066652,2.8613,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2027,2.89,62.2,59.3,67.6,87.25475,86.9792262794307,55.7030898112673,2.8844594581061,11.093426735081,5.12793178858901,12.170295307985,2.91263,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2028,2.81,64.4,60.7,110.8,113.1227,71.0746073455288,56.8171516074927,2.94214864726823,11.3152952697826,0,0,3.68866,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2029,2.8,65.2,62.1,70.4,90.77984,90.4931870211196,57.9534946396424,3.00099162021358,11.5416011751783,5.335100232848,12.6619752384276,3.01838,NA
"mine Hebei KSOE_Jizhong Energy","mine_idno_29","Thermal","Anthracite","FOB 6500","Thermal_6500",2030,2.78,66.7,63.6,71.9,92.59544,92.3030507615422,59.1125645324354,3.06101145261786,11.7724331986818,5.44180223750497,12.9152147431961,3.07285,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2015,1.09,73.5,69.1,105.2,123.97623,87.8441,57.09287,6.91777,14.45319,4.81773,11.56255,4.36165,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2016,0.79,61.2,56.5,118.3,135.61108,73.85374,49.10502,6.25203,10.53582,4.36484,10.59603,4.67038,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2017,0.71,83,76.1,192.3,209.58717,93.3913,65.96716,6.14392,13.31182,4.43727,10.53113,6.87925,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2018,0.53,84,76.2,225.4,243.01225,93.79732,66.07243,6.27852,13.15002,4.53449,10.76185,7.89497,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2019,0.32,83,75.4,216.1,233.05013,92.38385,67.86588,6.01276,10.85636,4.34255,10.30631,7.57051,NA
"mine Hebei Other Mines","mine_idno_31","Metallurgical","HCC","FOB HCC","HCC",2020,0.31,81.9,75.2,186.9,203.90299,92.14748,67.70447,5.99846,10.83054,4.33222,10.2818,6.69472,NA
